Epoch,Training Error,Testing Error
424,2.851976887541241e-06,2.908041096816305e-06
425,2.850244527508039e-06,2.90788966594846e-06
426,2.8490460408647778e-06,2.9043139875284396e-06
427,2.846856659743935e-06,2.904460870922776e-06
428,2.8457930056902114e-06,2.903780114138499e-06
429,2.8438062145141885e-06,2.8999791084061144e-06
430,2.8420804483175743e-06,2.8994220429012785e-06
431,2.8412837309588213e-06,2.8974409360671416e-06
432,2.838975206032046e-06,2.8953541004739236e-06
433,2.8379581635817885e-06,2.892830480050179e-06
434,2.8368465336825466e-06,2.893975306506036e-06
435,2.833887720044004e-06,2.891827534767799e-06
436,2.8329379802016774e-06,2.88999672193313e-06
437,2.8318172553554177e-06,2.888137487389031e-06
438,2.8298109100433066e-06,2.8859221856691875e-06
439,2.829124696290819e-06,2.8865135845990153e-06
440,2.826274112521787e-06,2.882865146602853e-06
441,2.8255001325305784e-06,2.8836948331445456e-06
442,2.824786861310713e-06,2.880138936234289e-06
443,2.822347596520558e-06,2.8781923901988193e-06
444,2.821956741172471e-06,2.8785798349417746e-06
445,2.8184704206069e-06,2.87487614514248e-06
446,2.8181982543173945e-06,2.873652192647569e-06
447,2.817255108311656e-06,2.8747267606377136e-06
448,2.8144240786787122e-06,2.8722088245558552e-06
449,2.8126437427999917e-06,2.869771378755104e-06
450,2.811342938002781e-06,2.868037654479849e-06
451,2.810750856951927e-06,2.8665804165939335e-06
452,2.8095237212255597e-06,2.86431122731301e-06
453,2.806777729347232e-06,2.8623230718949344e-06
454,2.8066883714927826e-06,2.862989731511334e-06
455,2.803903043968603e-06,2.8601291433005827e-06
456,2.802995595629909e-06,2.8613940230570734e-06
457,2.8018303055432625e-06,2.857785375454114e-06
458,2.7991329716314794e-06,2.856094170056167e-06
459,2.7990520266030217e-06,2.854611011571251e-06
460,2.797453817038331e-06,2.852824763976969e-06
461,2.795679392875172e-06,2.8556353299791226e-06
462,2.7943144687014865e-06,2.849215434252983e-06
463,2.792327904899139e-06,2.84954739981913e-06
464,2.7914879865420517e-06,2.850823193512042e-06
465,2.789506424960564e-06,2.845598373824032e-06
466,2.788313850032864e-06,2.8441115773603087e-06
467,2.7880437301064376e-06,2.8439617381081916e-06
468,2.786302275126218e-06,2.842967205651803e-06
469,2.7842572762892814e-06,2.8400702376529807e-06
470,2.784312528092414e-06,2.839874923665775e-06
471,2.7817307000077562e-06,2.837389047272154e-06
472,2.7811890959128505e-06,2.8361114345898386e-06
473,2.778833277261583e-06,2.836068006217829e-06
474,2.7766834591602674e-06,2.8334955004538642e-06
475,2.775756911432836e-06,2.831427082128357e-06
